key,body,tags,date,watch,answer,chip
14219829154,"千歳丘高校の女子倍率1.6でした。
250点じゃ合格ラインいきませんか？
","[""知恵袋トップ"",""子育てと学校"",""受験、進学"",""高校受験""]",2020/2/6,0,0,0
10219829155,"お腹の中で、赤ちゃんできてるってどうやって分かるんですか？
お腹少しずつ膨らんできてるんですが、そんなに分かんないです
お腹軽く押すと痛いんですが、子供はいるんでしょうか？
","[""知恵袋トップ"",""子育てと学校"",""子育て、出産"",""妊娠、出産""]",2020/2/6,9,1,0
12219829157,"公立の認可幼稚園に通っている方、教材費や施設費は月々でしょうか？
半年に一回？
だいたいいくら位払ってますか？
","[""知恵袋トップ"",""子育てと学校"",""幼児教育、幼稚園、保育園""]",2020/2/6,5,0,0
12219829197,"あと2週間後に高校受験があります。
アドバイス等お願いしたいです！！！！！
","[""知恵袋トップ"",""子育てと学校"",""受験、進学"",""高校受験""]",2020/2/6,6,2,0
13219829223,"テスト一週間前はどれくらい勉強しますか？
平日と休日どっちも教えて下さい。
","[""知恵袋トップ"",""生き方と恋愛、人間関係の悩み"",""恋愛相談、人間関係の悩み"",""職場の悩み""]",2020/2/6,4,1,0
14219829224,"妊娠中です。つわりが酷く幼稚園の委員会活動に出れてません。やはり裏で文句言われてるみたいで理解してもらえない場合は仕方ないのでしょうか？

","[""知恵袋トップ"",""子育てと学校"",""子育て、出産"",""妊娠、出産""]",2020/2/6,11,4,0
13219829228,"公立高校の過去問(理科)を解いたら10点台しか取れません。社会は29点でした。どうしたら30点台を取れますか？もう間に合わないですか？

","[""知恵袋トップ"",""子育てと学校"",""受験、進学"",""高校受験""]",2020/2/6,2,2,0
10219829250,"2021年度の私立文系入試では早慶などのトップは2020年度より易化すると予想しますか？

","[""知恵袋トップ"",""子育てと学校"",""受験、進学"",""大学受験""]",2020/2/6,2,0,0
13219829273,"大学入試前期日程において倍率は合否を分ける重要なデータになりますか？
私は大分大学 共創理工学部 応用化学科に出願したのですが、4.5倍(前年3.8倍)と高くなっていたので少し不安です、、

やはり倍率が高くなるほど合格最低点は高くなるのでしょうか？
","[""知恵袋トップ"",""子育てと学校"",""受験、進学"",""大学受験""]",2020/2/6,7,1,0
12219829332,"私の受験する高校の募集定員が25人で、倍率が1.8倍でした。その場合何人が受かりますか？

","[""知恵袋トップ"",""子育てと学校"",""受験、進学"",""高校受験""]",2020/2/6,7,3,0
13219829333,"今日三重県前期入試がありましたが解答はネットで見れるのでしょうか？

","[""知恵袋トップ"",""子育てと学校"",""受験、進学"",""高校受験""]",2020/2/6,0,0,0
13219829358,"高校二年生です
次の年、大学入学共通テストを受けようとしているのですが、わたしは国語が唯一得意科目なので、科目選択で国語を選びたいと思っています。その『国語』は古典漢文含め一教科分ですか？それとも、それ
らを二教科分と換算して、国語選択だけで共通テストを受けることは可能でしょうか？
","[""知恵袋トップ"",""子育てと学校"",""受験、進学"",""大学受験""]",2020/2/6,4,1,0
11219829376,"看護学校の願書をもらいにいくのですが、事前に連絡した方がいいですか？

","[""知恵袋トップ"",""子育てと学校"",""受験、進学""]",2020/2/6,0,0,0
13219829388,"大学受験についてです。私が受けた看護大学は、母の母校でした。そのことは少しくらいはアピール出来るポイントになるかなと思い、志望理由書には書いたのですが、面接のときに触れること無く終わってしまいました。
面接官はその志望理由書を見ながら質問していたと思うのですが、口頭で答えることが出来ないとアピールにはならないでしょうか(><)？大勢の人の志望理由書をじっくり読み、加点するなんてことはありませんよね？教えていただきたいです。
","[""知恵袋トップ"",""子育てと学校"",""受験、進学"",""大学受験""]",2020/2/6,6,1,0
11219829436,"塾についておしえてください。現高二、来年高三です。
私は今塾へ行っていないのですが、クラスの殆どが塾に行っており、少し焦っています。塾はいかないと実力つかないですか？例えば数学だと青チャートが優秀なので、つい、それをしっかり仕上げれば実力だいぶつくと思い込んで、塾に行く意味を見失います…
とはいっても数学、苦手だし、自らやる気は起きにくいです。
高三からでも行った方がいいですか？理系で、難関私立志望です。受験科目は英数生物が軸になると思います。
","[""知恵袋トップ"",""生き方と恋愛、人間関係の悩み"",""恋愛相談、人間関係の悩み"",""友人関係の悩み""]",2020/2/6,1,0,0
11219829451,"ふと気になり質問させていただきます。

大学や専門学校の受験で合格した際の封筒の厚さって結構厚めですか？
それとも、不合格と同じ薄さですか？

体験談でもいいのでコメント待ってます
。
","[""知恵袋トップ"",""子育てと学校"",""受験、進学"",""大学受験""]",2020/2/6,5,0,0
11219829466,"A方式受験だと
一般入試より何点くらい加点されますか？
","[""知恵袋トップ"",""子育てと学校"",""受験、進学"",""高校受験""]",2020/2/6,1,0,0
10219829475,"文転下宿仮面2浪は辞めたほうがいいですか？現在は地方国立の工学部に在籍しています

","[""知恵袋トップ"",""子育てと学校"",""大学、短大、大学院"",""大学""]",2020/2/6,1,0,0
13219829573,"なぜ多くの人は2浪で終わるのですか？第一志望に受からなくても2浪で終わる人が多いのはなぜですか？

","[""知恵袋トップ"",""子育てと学校"",""受験、進学"",""大学受験""]",2020/2/6,10,3,0
10219829585,"鎌倉幕府討幕のとこなんですけど、この時武将＝将軍？ってのが少数人出てくるんですけど将軍って1人なんじゃないんですか？鎌倉の最初の方は何代目将軍とかで1人だったと思うんですが。

","[""知恵袋トップ"",""教養と学問、サイエンス"",""歴史"",""日本史""]",2020/2/6,6,2,0
12219829612,"大学の合格最低点というのは、基本的に倍率に比例して上がるものですか？

","[""知恵袋トップ"",""子育てと学校"",""受験、進学"",""大学受験""]",2020/2/6,13,1,0
11219829621,"高３女！至急！！！！
東京成徳大学

今年は倍率高くなりますかね

友達が受けるのですが不安そうです。
","[""知恵袋トップ"",""生き方と恋愛、人間関係の悩み"",""恋愛相談、人間関係の悩み"",""学校の悩み""]",2020/2/6,2,1,0
10219829640,"編入試験一般入試どちらが難しいですか？

","[""知恵袋トップ"",""子育てと学校"",""受験、進学"",""大学受験""]",2020/2/6,0,0,0
10219829650,"一浪していた者です。4月の時点で偏差値60程度あったのですが、体調を崩してしまい11月ごろから全く勉強に手がつかなくなりました。そこで質問なのですが、やはり、2浪は就活では門前払いなので
しょうか。
","[""知恵袋トップ"",""子育てと学校"",""受験、進学"",""大学受験""]",2020/2/6,9,3,0
11219829676,"中高一貫校に通う中2です。
高校受験して公立の高校に入りたいと思っていて、親には相談済み、決心は固まっています。

①先生にはいつのタイミングで伝えるのがいいですか？

②中高一貫校で前期選抜の試験を受けることは出来ますか？

③高校受験に効果的な勉強法を教えてください。

↑↑↑どれか一つだけでもいいので教えてください
","[""知恵袋トップ"",""子育てと学校"",""受験、進学"",""高校受験""]",2020/2/6,3,1,0
10219829685,"おかしな質問しますね。
頭を良くするにはどうしたらいいですか？
","[""知恵袋トップ"",""子育てと学校"",""受験、進学""]",2020/2/6,2,1,0
14219829689,"1日２日はわかる
今まで生きてきて

いっつまでも体調不慮で休む欠席者が甘えにしか思えない

どこの世界にそんだけさぼれて普通にくらせるんだよ？？？
働かないと生活できないとか現実みないの？？？
","[""知恵袋トップ"",""生き方と恋愛、人間関係の悩み"",""恋愛相談、人間関係の悩み"",""学校の悩み""]",2020/2/6,2,0,0
12219829712,"東海大学の経済学って頭良いですか？

","[""知恵袋トップ"",""子育てと学校"",""受験、進学"",""大学受験""]",2020/2/6,4,1,0
14219829739,"青チャートⅢ 例題121 （3）について質問があります。
極限値を求める問題で、解答では はさみうち を使っていましたが、写真のようなやり方では間違っているのでしょうか？
","[""知恵袋トップ"",""教養と学問、サイエンス"",""数学""]",2020/2/6,1,0,0
14219829759,"河合塾の模試で
偏差値65は
東大に受かりますか？
確か、理一の基準偏差値が67.5だった気がするのですが
","[""知恵袋トップ"",""子育てと学校"",""受験、進学"",""大学受験""]",2020/2/6,5,1,0
10219829760,"中京大学の後期センター利用2科目を受けようと思っています。ボーダーが出ていないことは知っています。
英語90/100 国語90/100
法学部志望です。
滑り止めになりますか？
また、世界史が56/100なのですが、3科目で出し
た方が有利なことってありますか？
","[""知恵袋トップ"",""子育てと学校"",""受験、進学"",""大学受験""]",2020/2/6,0,0,0
10219829780,"本日、公立高校の推薦入試がありました。
課題は作文と面接で、面接で少し失敗してしまいました。初動作などは全て完璧に出来たはずなのですが、中学校時代にがんばったこと、それによってつい
た力を教えてください。みたいなので、がんばったことは考えていたのですが、それ以降を考えておらず、5秒ほど止まるのを2回ほどしてしまいました。
これは落ちてしまいますかね…
","[""知恵袋トップ"",""子育てと学校"",""受験、進学"",""高校受験""]",2020/2/6,2,2,0
10219829835,"大学の単位について質問します。
例えば15回中10回は授業に出なければならない、でその授業を8回遅刻、1欠席したとします。
遅刻は3回で1欠席になりますが、この例の場合3回欠席になります。
授業としては15回中13回の出席となります。
でも10回は授業に出なければならないということは10回はきちんと90分授業を受けないといけないってことなのですか？
遅刻を8回、欠席1回もしてしまうと90分フルで授業受けたのが6回しかないってことになりますよね？
これだとテスト受けれるのですか？
単位は危ないですか？
どうでも良くてわかりづらい質問失礼しました。
","[""知恵袋トップ"",""子育てと学校"",""大学、短大、大学院"",""大学""]",2020/2/6,3,0,0
13219829848,"高3です。
日本史の論述の参考書を買いたいのですが、私の志望大学は60字から多くて120字くらいの字数です。
本屋で見た参考書は200字前後で字数が多めでした。。。
短めの字数に対応した参考書ってありますか？

","[""知恵袋トップ"",""子育てと学校"",""受験、進学"",""大学受験""]",2020/2/6,1,0,0
10219829910,"明星大学はなぜ近年急激に倍率が高くなったのでしょうか。他の私大と比べ物にならないくらい高くなっていて不思議に思います。人文学部は15倍以上にもなっています。

","[""知恵袋トップ"",""子育てと学校"",""受験、進学"",""大学受験""]",2020/2/6,6,0,0
12219829912,"こんばんは。大学入試に面接試験があります。福祉系の大学を受験するのですが、志望理由書に本学を選んだ理由を書かなければいけません。そこで、
「貴学は福祉専門の大学であるので様々な福祉
の分野に特化した先生方から深い内容の福祉を学べるところに魅力を感じました。」と書こうと思ってるんですけど、
「特化した先生方」という言い方は失礼ですか？もしそうであれば適切な言い方を教えて欲しいです！
","[""知恵袋トップ"",""子育てと学校"",""受験、進学"",""大学受験""]",2020/2/6,0,0,0
14219829929,"大学の入試に出願する際の調査書は1は無かったんですけど、入学手続きの際の卒業後の調査書にやっぱり単位がとれなくて1が付いていたら入学拒否はされますか？

","[""知恵袋トップ"",""子育てと学校"",""受験、進学"",""大学受験""]",2020/2/6,9,1,0
12219829947,"立教の英国世の解き方のコツとか教えてください！
世界史はこんな教授がいるからこんな分野が出るかもとか英語の最後の空欄補充の考え方とかなんでもいいです！
","[""知恵袋トップ"",""子育てと学校"",""受験、進学"",""大学受験""]",2020/2/6,2,1,0
10219829960,"喋れないの？？？
て人いるよね？？？

","[""知恵袋トップ"",""子育てと学校"",""小・中学校、高校""]",2020/2/6,0,0,0
11219829961,"東京外語大学の人の前で頭いいアピールしてた早稲田(文化構想学部だと後分かった)の方をみて片腹痛かったです。
私文の分際で上位国立大に楯突くとか恥ずかしくないんでしょうか？
","[""知恵袋トップ"",""子育てと学校"",""受験、進学"",""大学受験""]",2020/2/6,6,1,0
12219829982,"そもそも女子高生が異性交遊することこそ軽犯罪でしょ？

","[""知恵袋トップ"",""子育てと学校"",""小・中学校、高校"",""高校""]",2020/2/6,2,0,0
10219829995,"センター555点なんですけど二次がんばれば横国教育小論文いけますか？
倍率は2.2倍です。
","[""知恵袋トップ"",""子育てと学校"",""受験、進学"",""大学受験""]",2020/2/6,6,1,0
10219830015,"立正大学の文学部、8割じゃ合格できませんか。。？

","[""知恵袋トップ"",""子育てと学校"",""受験、進学"",""大学受験""]",2020/2/6,5,0,0
11219830036,"大学に受かったからといって、携帯ばっかり見てます。
臨休でやる事が、ゲームか勉強かショッピングかランニングくらいしかないです。あと家の手伝い。
勉強が後回しになってしまうので、どうすれば悪週間を断ち切れるでしょうか？
","[""知恵袋トップ"",""子育てと学校"",""受験、進学""]",2020/2/6,1,0,0
10219830065,"高校受験での面接ですが、長所を聞かれた時どちらを言った方がいいと思いますか？また改善点はありますか？
1．
はい、私の長所はどんな人ともわけへたてなく接することが出来ます。部活内で孤立している人がいた時も積極的に声をかけました

2.
はい、私の長所は好奇心旺盛で責任感が強いです
中学の時では何事にも興味をもち、積極的にチャレンジし、最後まで責任を持って取り組みました
","[""知恵袋トップ"",""子育てと学校"",""受験、進学"",""高校受験""]",2020/2/6,1,0,0
10219830075,"2日以上もよく欠席できるだけの生活に余裕あるよね
何が学級閉鎖だよ
社会出たら通用しないよ
留年にすれば？？？
どんだけ恵まれた生活出来るんだよ？？？

","[""知恵袋トップ"",""子育てと学校"",""小・中学校、高校"",""高校""]",2020/2/6,1,0,0
14219830099,"山梨県立大学の人間形成学科 前期の倍率がめちゃめちゃ上がっていて不安です。
二次試験は面接のみなのでセンターの結果でほぼ合格が決まると思うのですが今年は500点中何点くらいとってれば合格ラインでしょうか？
わたしは330くらいです。
また志望者が急激に増えた理由はなんでしょうか。
去年までは3倍とかだったのに今年は7倍越えです。
","[""知恵袋トップ"",""子育てと学校"",""受験、進学"",""大学受験""]",2020/2/6,1,0,0
11219830146,"なんで18歳未満の男って、男としての器(笑)や男としての広い心(笑)がないんですか？
男じゃないなら筋肉そぎ落として去勢すればいいんじゃねーの？
","[""知恵袋トップ"",""子育てと学校"",""小・中学校、高校""]",2020/2/6,6,2,0
11219830156,"高校都立入試の倍率が出ました
2月14日辺りに願書取り下げを
する人が終わってから倍率が
確定しますよね？
その場合どのくらいの倍率変動が
あるのでしょうか？
説明が下手ですいません
","[""知恵袋トップ"",""子育てと学校"",""受験、進学"",""高校受験""]",2020/2/6,5,0,0
10219830220,"妊娠についてです
昨日パンツを見たら血が薄く広がって付いていて
今日見たら血がついていませんでした
そして夕方からお腹気持ち悪くなってお腹空いてるのかもと思っていたんですけど…
これは生理なんですか？？
教えてください
","[""知恵袋トップ"",""子育てと学校"",""子育て、出産"",""妊娠、出産""]",2020/2/6,6,0,0
13219830238,"名城薬学部のA方式を受けた方に質問です。
過去問に比べて難しく感じました…
難易度や手応えはどうでしたか？
","[""知恵袋トップ"",""子育てと学校"",""受験、進学"",""大学受験""]",2020/2/6,0,0,0
11219830241,"盗まれたー
て言ったら信じてくれる親いるの？？？
教師に探せと言われてんだけど

誰が盗むんだよ？？？

","[""知恵袋トップ"",""生き方と恋愛、人間関係の悩み"",""恋愛相談、人間関係の悩み"",""友人関係の悩み""]",2020/2/6,3,1,0
11219830246,"近々カナダに5ヶ月留学する予定なのですが、留学中に2度アメリカに旅行に行きたいと思っています。
予定は最初の月の終わりと5ヶ月目の終わりに旅行したいと考えているのですが、アメリカに旅行する際に必要なESTAは90日以内の滞在が期限です。
2回のアメリカ旅行はそれぞれ90日以内なので問題ないと思っていたのですが、どうやらESTAを申請してアメリカに入国すると隣接国（カナダ・メキシコ）に出国したとしても滞在期間がリセットされないみたいです。
なので、最初の月にアメリカ旅行してしまうとカナダに帰国してもリセットされないため90日経過後の5ヶ月目のアメリカ旅行が出来なくなりますか？
詳しい方ご回答お願い致します。
","[""知恵袋トップ"",""地域、旅行、お出かけ"",""海外""]",2020/2/6,4,0,0
10219830250,"私大の英語って単語難しくして難易度あげようとするから糞だよなぁ、東大京大や一橋外大みたいに良問で難しい問題を作れないからこんなダサいんだよな

","[""知恵袋トップ"",""子育てと学校"",""受験、進学"",""大学受験""]",2020/2/6,23,2,0
13219830273,"Fランの女子大に行くのと情報処理等が学べる専門学校に行くのはどちらがいいと思いますか？

","[""知恵袋トップ"",""子育てと学校"",""受験、進学"",""大学受験""]",2020/2/6,2,0,0
12219830282,"大学4年女子です。大学院の面接試験に行くのですが、寒いためスーツの上にコートを羽織りますが、どのようなもののほうがよいでしょうか？
トレンチコートはスプリングコートのみもっており、それが一番コートにはしっくりくるのですが、薄いのでまだかなり寒そうです。今のところ考えているのは、黒いコートなのですが、それで問題ないでしょうか？
待合室などに荷ふくめてコートは置いていくとは思うのですが、とはいえ普段着ている私服に合わせる白いコートなどではおかしいし敬意に欠けるとも思いますし、わりとシンプルな黒コートなら目立たないかなという考えです。
服装、とくにコートはそれほど重要ではないとおもいますが、できるだけ面接向きで行きたいのでどなたかアドバイスいただけませんか。
","[""知恵袋トップ"",""子育てと学校"",""大学、短大、大学院"",""大学院""]",2020/2/6,1,0,0
11219830286,"2020の明治全学部統一受けた者です
英国世界史3科目全て78から80%だったんですが可能性ありますでしょうか。
ちなみに政治経済学部地域行政です
","[""知恵袋トップ"",""子育てと学校"",""受験、進学"",""大学受験""]",2020/2/6,10,0,0
13219516353,"妊娠7w3dで胎嚢1.5ミリ胎芽確認前で流産宣言されました。
それから2日後くらいから出血がはじまり4日後の本日、生理2日目くらいの出血とともに2センチくらいのドゥルンとしたものがでてきまし
た！
確認しましたが胎嚢なのか子宮内膜なのかわからないのですが、見分ける方法はありますでしょうか。。
検索すると流産で自然排出するときは大量に出血するとか陣痛のような激痛とかでてくるのですが、痛みは生理痛の重い版くらいで出血の量も生理2日目くらいでした、、
お腹の痛みも昨日よりおさまっています。
また、これから激痛がくるのでしょうか。。
","[""知恵袋トップ"",""子育てと学校"",""子育て、出産"",""妊娠、出産""]",2020/2/6,31,0,0
12219515312,"今年、東洋の2部をセンター利用する者です
社会福祉学科2部センター前期ベス2なのですが
合格最低点が
2017→52%
2018→59.5%
2019→75%と、志望者が増え、年々難化していますが
2020の受験
者は2019の37%の人数にまで激減しました
この場合合格最低点は昨年の75%より下がるのでしょうか？
","[""知恵袋トップ"",""子育てと学校"",""受験、進学"",""大学受験""]",2020/2/6,23,0,0
11219515966,"大手前高校を受験する予定なのですが、過去問は最低でも何点はとるべきですか？

","[""知恵袋トップ"",""子育てと学校"",""受験、進学"",""高校受験""]",2020/2/6,10,0,0
14219516219,"英語の参考書についてですが
入門英文問題精講と入門英文解釈の技術ではどちらがお勧めですか？
本の特徴を教えてください
","[""知恵袋トップ"",""子育てと学校"",""受験、進学"",""大学受験""]",2020/2/6,8,0,0
13219515308,"神経質になりすぎなのかもわかりませんが…

友人(40代独身女性)が我が子(5歳、1歳)を可愛がってくれているのですが、無断で写真を撮られるのがすごく気になります。
以前やめて欲しい事を、
写真を撮るなら、私のカメラで撮って。と角が立たず、止めてもらえるかなと思い言いました。その時は、私のカメラで撮ってもらえて伝えて良かったと思いました。
しかし、最近は全く何の断りもなく、勝手に写真を撮られています。後で写真を頂ける訳でもなく、何の為に撮っているのか不明です。
このご時世、何があるかわからないので公表されても嫌だなと思いますし、一人で見ているのかな？と思っても気持ち悪いです。

角が立たず、止めてもらうにはどう伝えたらいいでしょうか？また出来れば、以前の写真データーを削除して欲しいのですがどのように伝えらたいいでしょうか？
同じような経験をされた方が見えましたら、どのように対応されたか教えて頂けませんか？
","[""知恵袋トップ"",""生き方と恋愛、人間関係の悩み"",""恋愛相談、人間関係の悩み"",""友人関係の悩み""]",2020/2/6,7,0,0
12219516047,"同志社の文系数学ってめちゃくちゃ難しくないですか？個人的には阪大神大よりも難しいです。だいたい何割くらい取れればいいんでしょうか。

","[""知恵袋トップ"",""子育てと学校"",""受験、進学"",""大学受験""]",2020/2/6,22,0,0
10219517680,"東京国際大学の英語と国語のレベル教えてください。
赤本がまだ手元にないので
","[""知恵袋トップ"",""子育てと学校"",""受験、進学"",""大学受験""]",2020/2/6,33,0,0
12219515582,"2020年大学入試についてです。
センター試験の平均点低下、難化傾向は最難関・難関大学の一般試験のボーダーや受験者には影響がない、あるいは影響は少ないようですが、
センター試験を課すAO入試や推薦入試のボーダー、受験者にはある程度影響が出そうですか 

特に今年は安全志向でAOや推薦を受ける学生・既卒生が多く、そういった受験者は今回のセンターの影響を一般試験受験者よりも受けやすいとのことを学校の先生から聞きました。
その大学を一般で受けられるレベルでなくてもAOや推薦でチャレンジする傾向が今年はとくに強いらしいです。
実際はどうなるのでしょうか。
","[""知恵袋トップ"",""子育てと学校"",""受験、進学"",""大学受験""]",2020/2/6,44,0,0
10219516150,"広島大学 二次 看護 理系を受けるものです。去年の点数から行くとあと350点二次で取れれば良いのですが、それは可能なのでしょうか…？今年は上の大学さんから下げてきそうですよね……。心配で
す……。
","[""知恵袋トップ"",""子育てと学校"",""受験、進学"",""大学受験""]",2020/2/6,17,0,0
14219517174,"ICU高校を受験し合格なさった人に質問なのですが数学は時間内に解き終わりましたか？
また試験中腕時計が使えないとのことですが教室の時計は見やすかったですか？（ICU高校を受験した方に質問
です）
","[""知恵袋トップ"",""子育てと学校"",""受験、進学"",""高校受験""]",2020/2/6,14,0,0
14219517444,"広島工業大学の一般入試のA日程は何割とっとけば安心ですか？

","[""知恵袋トップ"",""子育てと学校"",""受験、進学"",""大学受験""]",2020/2/6,33,0,0
14219516099,"名門の森の20番かっこ6の式がよく分かりません。教えてください。

","[""知恵袋トップ"",""子育てと学校"",""受験、進学"",""大学受験""]",2020/2/6,3,0,0
13219516408,"現在、高校2年です。
岡山県の中国短期大学、総合生活学科に進学しようと考えているのですが、どのような印象でしょうか？？また、勉強は難しいですか？？

","[""知恵袋トップ"",""子育てと学校"",""受験、進学"",""大学受験""]",2020/2/6,18,0,0
10219516090,"私は、アスレティックトレーナーになるのが夢なのですが、「東京メディカル・スポーツ専門学校」が少し気になったのですが、どうなのでしょうか。良い所、悪い所を挙げていただけると光栄です。宜しくお願いします。
私は、理学療法士科志望です。
","[""知恵袋トップ"",""子育てと学校"",""受験、進学""]",2020/2/6,3,0,0
12219515642,"横浜国大の都市科学部の都市社会共生学科にAO入試で合格した方々に質問です。
センター試験が最後に課されていますが、最低で何割取りましたか。
噂に聞いたのですが75%がボーダーでそれを取れば合格らしいのですが…
ただ特に今年は二次通過でまだ52人も残ってますので…
ボーダーは上がりますかね…他の大学では定員の倍合格させてるのもありますがどうでしょうか…ボーダーは下げず積極的に合格させてくれれば幸いなのですが…
","[""知恵袋トップ"",""子育てと学校"",""受験、進学"",""大学受験""]",2020/2/6,2,0,0
12219517827,"大学受験で世界史を使うのですがまだ何も手をつけてません
なのでおすすめの参考書を教えて下さい
","[""知恵袋トップ"",""子育てと学校"",""受験、進学"",""大学受験""]",2020/2/6,9,0,0
11219830301,"都立高校の推薦受験についてです。
都立高校を推薦で受けたいのですが、条件を満たせるかわかりません。教えて下さい。

東京都は3年の成績だけを見ると知っていたのですが、欠席遅刻は3年間を見ると聞いて………
2年の二学期まで不登校気味で、一学期だけで10日程休む、出席する日数の半分は遅刻でした。
入院等ではないです。

三学期(今)からは普通に通えています。
これは、推薦を受けられないでしょうか？
また、僕のような人が高校を受けられるのですか?
","[""知恵袋トップ"",""子育てと学校"",""受験、進学"",""高校受験""]",2020/2/6,3,0,0
11219830326,"高校受験を控える中学生です。
私は国語が得意教科だったのですが、一週間前くらいから小説文の問題が前はできていたのにできなくなってしまいました。受験直前で焦っています。
どうすれば良いでしょうか？
","[""知恵袋トップ"",""子育てと学校"",""受験、進学"",""高校受験""]",2020/2/6,4,1,0
13219830343,"高2、明治大学農学部志望。全学部統一入試では英検とったほうがいいですかね、僕の実力的には今から上手くいって、取れて二級までだと考えています。

","[""知恵袋トップ"",""子育てと学校"",""受験、進学"",""大学受験""]",2020/2/6,0,0,0
11219830351,"現代社会の政治経済と普通の政治・経済では内容は同じですか？もし同じなら、問題集の内容も同じですか？

","[""知恵袋トップ"",""子育てと学校"",""受験、進学"",""大学受験""]",2020/2/6,0,0,0
14219830354,"娘の離乳食の事で質問です。
ココ最近、3週間くらい離乳食をまともに食べてくれなくなり困っています。

お菓子や、麺類はまあまあ食べてくれますが、
それ以外はすべて嫌がられて泣いて食べてくれないので栄養面が心配です。

それに児童館でたまに行っている体重測定をした時、痩せ気味なので離乳食もっと食べさて下さいと言われました。

一応ネットで検索したり、色んな方法試してみたんですが、全く効果がなく。

今は毎回、もうイジで無理やり抱っこで押さえつけて食べさてしまっています。
そのかわりにひとくちだけでも食べたらベタ褒めしてます。

旦那にもたまに手伝ってもらっていますが、
このやり方もかなり精神的にも体力的にも限界にちかいです。

効果が無かったんですが、
今まで試した方法はこちらです↓

食器を変えてみる事

小分けにしてあげてみる

味変をする

できるだけ細かくきざんであげる

手で離乳食をつまんであげる (少しだけ効果はありました。)

西松屋で買った離乳食を試す

母乳をあまりあげないようにする

たくさん体を動かしてお腹を空かせる

遊びながら食べさせる



以上です。
結局一瞬しか効果がない物がほとんどでした、 、。

何か参考になる事や、うちの子はこれで食べるようになりました。と言うアドバイスがあればコメントお願いします。
","[""知恵袋トップ"",""子育てと学校"",""子育て、出産"",""子育ての悩み""]",2020/2/6,3,0,0
12219830367,"徳島大学総合科学部を受験します。今年の倍率が上がることは予想してましたが倍率が思った以上に高くて驚いています。
そこで、質問なのですが、倍率がいつもより高くなった理由は徳島大学以上のレベルを受験予定の人
達がたくさん落ちてきたという認識で良いですか？
また、河合塾やベネッセが出しているボーダーラインよりも、実際のボーダーラインは上がりますか？
","[""知恵袋トップ"",""子育てと学校"",""受験、進学"",""大学受験""]",2020/2/6,6,0,0
14219830414,"立教の全学部って解答予備校か、正式に大学側から発表ありますか？
変な掲示板見たら解答全然違くてかなり焦ってます
でるタイミングはわかりませんが、大学から解答の発表あったはずです。
掲示板は当てにせずに予備校か大学からの発表を見たほうがいいと思います。","[""知恵袋トップ"",""子育てと学校"",""受験、進学"",""大学受験""]",2020/2/6,7,1,0
10219830445,"女性に質問。
.

性教育は必要と思う？
","[""知恵袋トップ"",""生き方と恋愛、人間関係の悩み"",""恋愛相談、人間関係の悩み""]",2020/2/6,3,0,0
13219830473,"積和公式は数学Ⅱまでしか使わない大学を受験する場合、覚えるか導き方を知っておく必要はありますか？またどのような過去問があるのかも教えて欲しいです。

","[""知恵袋トップ"",""教養と学問、サイエンス"",""数学""]",2020/2/6,8,0,0
12219830487,"神奈川大学の全国一斉試験を受けました。
自己採点をした結果、英語8.5割、国語6.5割、
日本史6割でした。これで合格出来ると思いますか。
","[""知恵袋トップ"",""子育てと学校"",""受験、進学"",""大学受験""]",2020/2/6,4,0,0
13219830498,"お互いさまの精神は必要？？？

","[""知恵袋トップ"",""子育てと学校"",""小・中学校、高校"",""小学校""]",2020/2/6,6,2,0
14219830499,"本来文系科目が得意な人が理系志望でも大学に進学できますか？
来年度から高校二年生の歳になります（学校は家から近い学校（偏差値45）に行っていましたが、事情があり現在行っていません）。
政経がもともと興味があり現在解いたら無勉強でもだいたいほとんどわかり、なんだこれ簡単じゃん。と思いました。（大学の偏差値は50ほど。）
ただ、将来プログラマーになりたいと思っており、理系を目指しています。（人との会話があまり得意ではないので家でできる仕事で自分がやりたいなと思った仕事です。）

大体のイメージとしては
国語 現代文は得意だったが、古文漢文が嫌いすぎて勉強をやめました。絶対やりたくないなと思いました。
数学 やればできそうだけど、今まで特に勉強してこなかったつけが回っているのか結構辛い。（やめたいと思うわけではない）
歴史系 知っているのもあるし、歴史雑学などが好きなのでポテンシャルはあるかな？といった感じ、普通。
英語 必須なので特になし
物理、科学 物理はまだほとんどやっていないのでわからないが、特に化学は嫌いです。CO2のことを二酸化炭素とか言ったりするのが苦手でした。
生物 普通（歴史系に同じ）

OCAP（学校主宰で適職やおすすめ学問を診断してくれるやつ）でも法学部が一番おすすめされました。
志望変更したほうがいいんでしょうか。自分のやりたいことと得意が一致していなくて悩んでいます。
","[""知恵袋トップ"",""子育てと学校"",""受験、進学"",""大学受験""]",2020/2/6,4,0,0
