key,title,body,tags,date,watch,answer,thanks,kininaru
8296030,神経質か几帳面かわかりません。,"わたしは、たとえば、ＴVのリモコンの位置、台布巾の位置、などにこだわりがあります。

爪も、白い部分が伸びてくると、気持ち悪くすぐ、切ります。洗濯物の干す向きにも自分のこだわりがあり

自分でも、ヘンかな？と思うのですが、潔癖でもないと思います。

こういうのは、おかしい人に入りますか？","[""OKWAVE"",""人間関係・人生相談"",""恋愛・人生相談"",""人生相談""]",2013/10/07 20:29,0,ベストアンサー,5,0
8337457,落ち込みがすごい。うつかな？,"技術職の40代家族持ちのサラリーマンです。

最近、物忘れ、ミスなど多い。

仕事に対する姿勢もチャレンジしなくなった。

もともと口下手で話す事は苦手

論理だてて話せず
後輩？話にならないと

技術も知識も会話力もない。

いつかようなしになるのかな？と
マイナス思考
友達もいない。
会社では、浮き

休職した方がよいかな？
生活の為にと
無理してるのかな？

額もしびれ

辛くて努力ですよね
すいませんアドバイスお願いします。","[""OKWAVE"",""人間関係・人生相談"",""恋愛・人生相談"",""人生相談""]",2013/11/07 09:08,12,0,0,3
8484827,狐に騙されたみたいな感じです。,"緑に包まれた観光地で働く２１才の男子です。
たまたま観光に来た生まれも育ちも東京２３区内の女性と知り合いました。
背も高く容姿も綺麗で見るからにも一回り近く年上に見えました。
田舎モノの僕が今まで出遭った誰よりも魅力的な方でした。
女性の個人情報は下の名と東京出身って事以外分かりません。

知り合った日に誘われるがままに飲みに行きソノ足で彼女が手配していた部屋に行き一晩過ごし朝方、起きたら彼女の姿は無くチエックアウトの清算も済まされており、僕の枕のところにＸＸ万円が置いていました。

僕なりに真剣に接していたのですがなぜお金なんて置いて行くのかよく分かりません。
一体、彼女は何だったのでしょうか？
僕は未だに忘れられません。","[""OKWAVE"",""人間関係・人生相談"",""恋愛・人生相談"",""人生相談""]",2014/02/21 20:16,0,ベストアンサー,3,0
8511812,育ち、品のかもし出される差について,"知り合いと話していて、

品や育ちの酷なところは、生まれたときから愛情に基づく躾をきちんと受けた人にしか 身につかない器量のようなものはたしかに存在する。
 マナーや振る舞いが自然かということに加え、考えや行動の根本にくもりがないことがある。
これは、無意識もあるので、大人になってから身につけるのは、難しいとなりました。家の大きさや○○がある、○○をしたことがないではなくふとしたときにでるとなりました。
考えは理解できますが、具体的な例が思いつきません。教えてください。","[""OKWAVE"",""人間関係・人生相談"",""恋愛・人生相談"",""人生相談""]",2014/03/13 09:56,11,0,0,6
8545909,さみしがり,"常に誰かとメールやLINEをしていないとさみしくて不安になってきます。
そんな私は異常ですか？","[""OKWAVE"",""人間関係・人生相談"",""恋愛・人生相談"",""人生相談""]",2014/04/07 23:16,0,ベストアンサー,2,0
8626882,万引き…,"こんにちは。現在高校生の者です。

恥ずかしながら、私は7年ほど前（小学生時代）にとあるホームセンターでヘアゴムを万引きしました。
ポケットに入れて外に出ても誰にも気づかれませんでした。

当時は万引きしたことに特に罪悪感も無かったのですが年が経つに連れ、「なんであんなことをしたんだろう」「300円程度、欲しいなら普通に買えばよかった」「私は犯罪者だ」と本当に後悔しています。
商品を返して謝りに行こうと思ったこともありますが、小心者のため「罰金とか払わないといけないのかな」「警察呼ばれるのかな」「親も呼ばれて怒られるのかな」と思いなかなか行動に移せません。

「もう7年も経ってるんだから全部なかったことにすれば？」なんて最低な考えも浮かんでしまいます。

そのヘアゴムも紛失してしまい、「7年前ここで万引きをしてしまいました。」と謝りに行くのも変ですよね…。


私は一体どうすれば良いのでしょうか。どんな辛口な回答でも受け止めます。お暇な方や、万引き経験のある方のご意見を頂戴したいです。","[""OKWAVE"",""人間関係・人生相談"",""恋愛・人生相談"",""人生相談""]",2014/06/07 03:04,0,ベストアンサー,5,0
8630970,大学,"大学一年です
辞めたいなあと思ってしまっています。

大学は勉強する場所だということはわかっていますが、友達が少なくて周りが楽しそうで、うらやましいです

もともとわたしの学部は女子がすくなくて、
それでも6人くらいと仲良くなりましたがクラスが違ったりなんだりで、わたしは１人の子とほぼ行動してます。

どんなに着飾っても自分に自信がなく、洋服がきまらないと外に出たくなくて
その自信がないせいで男子の友達はあまりできず
よく、嫌われてると思ってたよ。って言われるくらい。

サークルは、もう入る時期も逃してしまったし、だいたい不真面目なことがどうにも嫌いで大学生がよくやる飲みだとか、煙草だとか、そういうものが大嫌いで
そもそも　大学生　が合わないし、

毎日毎日退屈で、それも自分のせいだってわかってます。
劣等感がすごいんです。自分は自分、他人は他人って割り切れないんです。小さな人間だとおもいます

変わりたいと思ってアルバイトを応募しました。

大学を辞めたいことは言えません。
姉が中退したこともあるし、親は親で自分の問題があるようだし、
そこでわたしが辞めたいなんて言ったら、、と考えると言えません


甘えだってわかってます。でも楽しみが見つけられないんです。みじめになって毎晩泣いてしまいます。

もう、働きたいです。
わたしのような境遇のひとや中退を経験した方、意見ください","[""OKWAVE"",""人間関係・人生相談"",""恋愛・人生相談"",""人生相談""]",2014/06/09 23:43,13,0,0,8
8681297,うつ病患者でも結婚できる？,"こんにちは29歳の独身男性です。
人生の要所要所でうつ病が発生しました。
大学在学中、就職活動中、働き出してから。家族も生粋の精神病家庭です。
現在でも通院しながら社会人をしています。
そんなこんなで、全てが病気のせいではありませんが、なかなか社会生活がうまくいかず悪戦苦闘しています。
そんな私にも夢があって、男性では珍しいのかもしれませんが人並みに結婚して家庭を築くことです。
一番、自分の中でひっかかることは、仕事が離退職の繰り返しになってしまっていて、所得も低いことと、病気持ちだということです。
よく、人生は頑張るのに遅すぎることなんてないという事を聞きますが、こんな自分でも、これから一生懸命働いていけば受け入れてくださる女性もいらっしゃるのでしょうか？
女性の意見など聞ければ幸いです。","[""OKWAVE"",""人間関係・人生相談"",""恋愛・人生相談"",""人生相談""]",2014/07/17 00:17,0,ベストアンサー,8,0
8698079,謝り方がわかりません。,"謝り方がわかりません。
相手にやってしまった内容なのですが

先日私は２０時から５時まで１日だけの工場の派遣に行ってました。
そのまま寝ずに大学に行き彼氏のテストを待っていました。

その暇な時間に彼氏がテストで使うレポートを
紙に書き写して欲しいと言われ書き写していました。
その時、とても眠くて寝そうになりながらも、なんとか書き終えました。

お腹が減ったのでご飯を食べてる最中に彼がテストを終え戻ってきました。
書き写した紙を渡し一応「眠かったからもしかしたらミスがあるから見直しておいて」と言いました。
私が見直すべきだったのですが彼にはそう伝えました。
彼は「まあ、いいやろー」と言いました。

彼が次のテストまで２時間あるのに見直さなかった私が悪いのですが（その２時間は私は寝てました）
結局、誤字脱字と書けてない部分がありました。
それで彼に怒られてしまいました。

彼は「信じてたからお前に頼んだ。眠いなら帰りやとも言った。でも、居るって言ったから頼んだ。
頼んだ俺が悪いけど眠いなら途中で休憩するとかしろよ。
俺速さを求めてたわけじゃないし、終わってなかったら俺がするつもりやった。
でも、ご飯余裕しゃくしゃくと食べてるしそりゃ信じるやろ。」と言われました。

私はそれに対して謝ることしかできず、家に帰っても謝ってました。

私のせいでこうなってしまったのはわかってますし私が見直すべきだったのでしょう。
確かに彼に眠かったから見直してね。とは言いましたが
彼は上司ではありませんし、私を信じてそのまま持っていくでしょう。


これに対しての謝り方がわかりません。
謝っているうちに彼に「本当に謝る気ある？」と聞かれてしまいました。

とても悪いと思ってますし、こんなこともできない私が情けないです。

彼に会えるのはたぶん、明日なのでなんと言えばよいのでしょうか。
彼はまだ怒ってます。
悪かったのはどの点でしょうか。","[""OKWAVE"",""人間関係・人生相談"",""恋愛・人生相談"",""人生相談""]",2014/07/30 15:12,16,0,0,6
8712789,批判されたときの思考停止,"自分の欠点に気付き、相談したいと思います。

他人から批判されると、しばらくの間、頭の中がそれでいっぱいになってしまいます。
批判の内容は、当たっていたり、良かれと思ってやっていたことに対するものだと特に思考停止の状態がひどい気がします。
また、その批判を無意識に反芻して不快な気分になったり、突然思い出すこともあります。
ほかのことを考えようとしても、すぐに引き戻されてしまいます。
重く暗い気分になってしまって、ほかのことがうわの空になります。

どうしたら、直せるのでしょうか。","[""OKWAVE"",""人間関係・人生相談"",""恋愛・人生相談"",""人生相談""]",2014/08/11 12:51,13,0,1,2
8713025,廃人です,"向上心がもう全くありません。

自分の人生が空っぽです。

落ちこぼれ負け犬クズというやつです。
自暴自棄になって犯罪だけは犯したくないのですが、それを考えたりすると、一気に疲れ、やる気や集中力が無くなります。

人間関係にも疲れました。
周りからは嫌われ、信頼を無くし、頼ったり相談できる相手もいません。

働かなければならないのに、自信も能力も無いので求人に応募する前に諦めてしまいます。
また、競争に弱く、勝つことも無いのでそういった状況に進む自信もありません。

これでは駄目だと思っているのに、本当にやる気が皆無です。
遊ぶエネルギーも無く、質問ばかり立てるしかありません。

こういう状況はどうやって打破したらいいでしょうか？","[""OKWAVE"",""人間関係・人生相談"",""恋愛・人生相談"",""人生相談""]",2014/08/11 16:35,14,0,0,5
8713062,幼少期の性的トラウマについて,"恋愛についての相談もしたのですが。

幼少期のトラウマがある方。 似たような経験があれば 頼もしい限り 32歳 女です。 性的なトラウマについて。

7～8歳の頃に 知らない人に とんでもない行為をされました。 親 兄弟は 一切この事実をしりません。 その後 女の子らしい服装をする事を嫌になり 髪も14歳までショート、スカートも制服以外着ませんでした。 

私生活でも 両親の喧嘩が絶えず 親の離婚に安心しているような子供でした

17の時
また強姦にあいました。 友人2人いがいしりません。何とも思っていないと 開き直ってた時期。

19帰宅中 未遂、 その代わり顔を殴られるなどの暴行。(これにより 前歯差し歯です)

早い時期から一人暮らしを開始し、様々な仕事をしました。

今までに 精神的な障害から 病院にも通いました。


今は 安定剤など 全く服用はしていません。
ただ 常に重ぐるしい気持ちが拭えません。


男性とも 長くお付き合いしたり、友人もいます。 (夜のお仕事もしてました) 耐久性もあり、
克服しているはずなのに 

最近になると ニュースやネット 
大人の男が 幼女に…などを聞きたび 

男って気持ち悪いとおもってしまいます。
気持ち悪くて仕方がなくなります。


職業柄 男性とお話ししますし 笑顔でふざけてはいると思いますが 心は全否定です。


このままだと結婚なんてありえないのでしょうか？周りには 親友二人以外 話してません。
 
一度投稿し まちがって解決してしまいました。再度投稿。


Q  親に相談しなかったのはなぜか？

相談していれば   このような悩みは持た合わせていなかったのでは？

とのご回答ありましたが



幼少期から夫婦関係  破綻しており
  無駄に 気を使う子供でした。
８歳の時点で 汚らしい自分を嫌われたくない、恥ずかしいと考えてました。","[""OKWAVE"",""人間関係・人生相談"",""恋愛・人生相談"",""人生相談""]",2014/08/11 17:11,0,ベストアンサー,1,0
8724390,夢を諦めるべきか。,"　「お前には無理！」や「お前には才能がない！」といわれたら夢を諦めたほうがいいでしょうか？","[""OKWAVE"",""人間関係・人生相談"",""恋愛・人生相談"",""人生相談""]",2014/08/20 23:46,24,0,1,12
8747060,老人の多い地区に住むと地獄ですよ本当に。ツラい,"いま住む場所に引っ越すまではなんにも知らなかったし、アパート家賃安いしわけあってココになったから仕方ないかもだけど、本当にうるさい。老人って会話しだすと外だろうと声がでかすぎてうるさいし、中には独り言が当たり前な老人もいて正直精神的にダメージが。


老人ってなんでこうもやかましいのでしょう…年齢ならば誰もがいく道ですが、さすがに近所とかではうるさくはしないかなぁ。

皆さんは今までに老人が理由でムカついた・やめてくれ的なことありましたか？","[""OKWAVE"",""人間関係・人生相談"",""恋愛・人生相談"",""人生相談""]",2014/09/08 16:57,18,0,0,10
8756504,性格,"高校1年女です。
今まで家族や友達には優しい明るい性格だと言われてきました。
自分でもそうなんだと思ってました。
でも、最近とても酷い性格だと思う事が増えました。
すぐにイライラして言い方がキツくなるときがあったり自己中心的です。
友達がお腹が痛いと言っていた時も心配するどころか（どうせそんなに痛くないやろ)と酷い事を思ってしまいました。
それに、八方美人になろうとします。人に嫌われるのが嫌で良い顔をしようとします。
話上手じゃないので誰といても沈黙ができたりそこまで盛り上がることがありません。


こんな性格が嫌で最近しんどくなります。どうしたらこの性格をなおす事ができますか？
アドバイスお願いします。","[""OKWAVE"",""人間関係・人生相談"",""恋愛・人生相談"",""人生相談""]",2014/09/16 12:09,18,0,0,4
8757752,彼氏のことを初めて忘れてました。,"わたしは彼氏依存が激しく、いつも頭の中は遠距離の彼とのことでいっぱいでした。

そうすると当然と言っていいかはわかりませんが、不安とか不満が思い浮かんできて困っていました。


ところが昨日。
会社の研修のため、朝から新幹線移動、研修・講義を終え、その合間に来月の海外旅行の手配を済まし、一緒に行く友人に申込書類受け渡しのアポをとり、ついでに夕ご飯を食べて、会社の人にお土産を買って、新幹線の時間を変更して、、

と、ふと気付いたらその間、彼のことを忘れていました。

普通のことかもしれませんが、わたしにとっては異常事態でした。

夕ご飯中に友だちから、「そういえば彼はもうすぐ赴任地から帰ってくるんだよね？」と聞かれて思い出したのです。

忘れられたことがとてもうれし$.そして、なぜか不安とかいつもモヤモヤ考えていたことが今は浮かんできません。

忘れた方がうまく行く、という言葉の意味はここにも通じますか？","[""OKWAVE"",""人間関係・人生相談"",""恋愛・人生相談"",""人生相談""]",2014/09/17 13:19,1,ベストアンサー,1,0
2068249,失敗がこわい,"私には自分で会社を興しやってみたいことがあります。
年齢的にもそろそろ長年の夢を実現する準備をしたい、と考えています。

しかし、現在家族全員である事情でできた借金を返済している状況で
自分のために冒険する金銭的余裕が全然ありません。
もし、無理をして会社を興し失敗したら自分だけなら覚悟はありますが
大切な家族まで路頭に迷わせてしまうのではないか、そんな恐怖があります。

みなさんも夢を実現するために動き出すとき
多かれ少なかれそういった不安があったのではないか？
と思うのですがその不安をどう解消してきたのでしょうか。

それとも、不安が大きい今は時期ではないと考えるべきなのでしょうか？","[""OKWAVE"",""人間関係・人生相談"",""恋愛・人生相談"",""人生相談""]",2006/04/03 01:53,13,0,0,2
8337474,サークルを辞める理由,"現在、大学２年の者です。
文科系サークルに所属しています。
今、そのサークルを辞めようか悩んでいます。。。

たかが大学のサークルといえど、私の所属するサークルは
週1日の活動日にほぼ強制参加です。
そして2年生になってからは、サークル運営の仕事を任されるようになり
自分の時間がほぼない状況です。
したいこといっぱいあるのに・・・

しかも3年生になるとゼミやら就活やら勉強やらで
忙しくなりそうで、正直サークルと両立していける自信がありません！

それなら今すぐ何かしらの理由をつけて辞めればいいじゃないか、
と思われるかもしれませんが、同輩も同じように
サークルに対して積極的ではなく、辞めたいと思っている人がかなりいる状況です。

そんな中で私だけ適当な理由をつけて辞めるのは気が引けます。

そこでみなさんに質問です！
(1)私のこのような状況を見て、どう思われますか？
　続けていくべきでしょうか、辞めてもいいでしょうか。

(2)辞めるとしたら、どんな理由が一番納得してもらえるでしょうか？
　ちなみに、今一人暮らしで、バイトもしてます！

どうか皆さんの意見を聞かせてください！お願いします！","[""OKWAVE"",""人間関係・人生相談"",""恋愛・人生相談"",""人生相談""]",2013/11/07 09:38,0,ベストアンサー,7,0
8493255,助けて欲しいです。,"何をやっても楽しくないし、やる気が出ないです。
でも、やらなければならない事もあるのに出来ない自分にイライラします。

それで、やろうと目の前にするとすぐに拒否感を感じてやれなくなってしまいます。

それでも、無理矢理やってなんとか繋いでいます。

自分でもよくわからないです。イライラと不安に押しつぶされそうです。

昔は大好きだったバスケもやる気が出ない。というより、やりたくないです。
どんなに相手が格下で有っても抜ける気がしません。恐怖に感じます。

もっといい人生にしたいのに心のもやもやの所為で邪魔されてイライラして、そんな自分にイライラします。

食欲はほとんどありません。お腹は空くけど、食べたくないです。美味しくなくて、味がするだけです。
何も楽しくないです。

支離滅裂で申し訳ないのですが、どうすればいいか教えてください。
どうかお願いします。","[""OKWAVE"",""人間関係・人生相談"",""恋愛・人生相談"",""人生相談""]",2014/02/27 23:23,0,ベストアンサー,3,0
8503207,動物霊（他人）との付き合い方について,"自分霊は見えず、気配は感じる派なんですが、
職場の人間におそらくネズミの動物霊が憑いている人がいます。
聞いた話で、動物霊は相手を「イラッ」っとさせ、
ネガティブな言葉を言わせ、運気を吸い取る的なことをすると聞きました。
（下手したら、宿主を変えるとかも聞きました）
ネズミの根拠は、その人はネズミ顔に見えるわけではないんですが、
なぜか時々「あっ、ネズミだ」って感じます。

おそらく除霊しないままだと、ずっとその人についたままと思うんですが、
除霊しない前提で、そういう人＆霊とはどう付き合えばいいのでしょうか。
一応その人は自分にとっては上司になります。

【状況】
・いつからか一言多くなった。
・そして、その一言にいやみが追加。
・霊の仕業なのか、部屋の出入り口に
立つようになった。（行き交うときに邪魔）
・しかし、その上司、最近結婚。

よろしくお願いします。","[""OKWAVE"",""人間関係・人生相談"",""恋愛・人生相談"",""人生相談""]",2014/03/07 00:06,0,ベストアンサー,2,0
8529098,意味のない不安？と動悸で眠れません。,"同じ家に住んでいる人で帰宅するべき人が帰宅しないと眠れません。
とても悩んでいます。
子供の頃に母がわたしたち姉妹を祖父母の元へ置いて出て行ったからか？わかりませんが（5年経ったのちに母と再婚相手に引き取られました。）、小さな時から高校生になっても留守番？が苦手でした。
意味もなく不安なんです。落ち着けません。テレビも集中できません。
1人目の里帰り出産のとき母が仕事でいない間もやっぱり意味のない不安と動悸で落ち着けませんでした。
大人になり、交際する人と同棲し、その人が帰宅しないと眠れません。
今は結婚し、5年目です。子供も2人います。お腹にも3人目がいます。
寂しいとかではなく、眠れません。動悸付きです。
離れて暮らせば、まったく眠れないことはないので好きだから、とか寂しいとかそういうことではないんだと思います。
あくまでも、同じ家に暮らし、帰宅するべきはずの人が。です。
が、同居の義父母の帰宅有無は関係ないです。
夫から、遅くなると連絡があるときももちろん、連絡がないまま朝になることもありますが、普段なら朝まで寝るのですが帰宅しないときはなにか察知してしまい、23時頃からハラハラしだして、眠れなくなります。
眠れても30分で目が覚めたりしてその後、帰宅するまで眠れません。
寝てしまえば朝まですぐだし、朝になれば子供も起きるのにどうしても眠れなくて動悸はするし、気を紛らわそうとなにかするもまったく手につかず、眠るのはむりだし、すごく辛いです。
どうにか変えたいと思っています。
アドバイスお願いします。","[""OKWAVE"",""人間関係・人生相談"",""恋愛・人生相談"",""人生相談""]",2014/03/26 02:57,0,ベストアンサー,4,0
8627113,わからない事を人に聞く、と言う事はいけない事？,"少々曖昧な質問をご容赦願います。
タイトルの事で皆さまのご意見等をお聞きしたいと思います。

当方の友人がこの度独立し開業する為色々な準備をし時間がある時にその手伝いをしております。

ここからが本題の質問になりますが「開業」との事で将来的に会社の会計を処理（決算等）する為ある人を介し「「税理士」を紹介してもらったのですがどうにもその方（税理士）との打ち合わせ（話し合い）が上手くいかなない、との事。

友人いわく一昨日の打ち合わせでも
「先生、もうすぐ開業ですが自分は会計は得意じゃないし色々と聞いたり調べてますが何分わからない事が多いんで一つよろしくお願いします。」と言うと
その税理士は
「前から言ってるがキミの人に聞くと言う考えはおかしいぞ！何でそんなに聞くことばかり考えるんだ！物事は自分で覚えるんだ！人に聞いた事は何の役にも立たん！自分で覚える気持ちが無けりゃ事業も失敗するぞ！」と・・・・

はて・・・この話を聞きふと考えたんですが
誰にでもわからない事ってありますよね？
わからない事ってあれば大抵は色んな方（経験者等）に聞きますよね？
わからない事を聞いて調べそして自分で覚えるんですよね？

友人も
「あの先生の言う事はわからん・・・わからないから聞く、それの何がいけないの？・・・オレだって銀行から税務署、そして区の税務相談から商工会議所まで行ったんだぜ・・・それでもわからない事が多いんで聞いてるのに・・・オレに何をしろ！何を覚えろ！って事なんだろ・・・・」と・・・

さて皆さんはどう思われますか？
友人の言う事（わからない事を人に聞く）はおかしい事でしょうか？

自分は友人の言う事の方が正しいと言うか間違って無い、と思うのですが・・・・

長文になりましたが何方かアドバイスをお願い致します。","[""OKWAVE"",""人間関係・人生相談"",""恋愛・人生相談"",""人生相談""]",2014/06/07 10:34,0,ベストアンサー,13,0
8641373,気持ちのリセットの仕方,"イライラしたり、落ち込むことがまとめてやってきていて、心も思考もかなりイガイガして嫌なかんじです。
こういう時の気持ちの切り替えが下手です。
いいリセット方法あったら、アドバイス下さい。
お願いいたします。","[""OKWAVE"",""人間関係・人生相談"",""恋愛・人生相談"",""人生相談""]",2014/06/16 23:16,0,ベストアンサー,6,0
8896404,ずっと一緒にいたい,"長文ですが目を通していただけると幸いです。

３つ上の彼女は子供の時の性的なトラウマから男性を受け付けない(男性そのものというより、男性器がとても苦手なようです)完ビアンです。
今まで好きな女の子ができたことは何度かあるけど、付き合って肉体関係に至ったのは初めてなようです。

いずれは一緒に暮らして連れ添いたいね、とか、お嫁さんにしてくれる？とか、お嫁さんに貰いたいとか、言ってくれています。
私はそのことに対して嬉しく思う反面、とても複雑です。
理由は私も彼女もまだ若いというのもあるし、彼女は交際が初めてだからそういう感じなのではないか、と考えてしまうのです。彼女に私以上の女の子が現れたときの事を考えると、将来の約束をするのが少し怖いのです。
それでも、今の彼女のことは遊びでもなんでもなく、将来のことを考えたりするのも事実です。彼女にはまだ言えていませんが、なんとなく同居願望や「連れ添うこと」前提の考えをしてしまいます。

同居ができそうとか、この人とは長く(または、一生)やっていけるという判断をどんなタイミングでしましたか？
また、連れ添いたいという気持ちを長く続けるために、(または続けてもらうために)心がけていることなどはありますか？返答頂けると幸いです。","[""OKWAVE"",""人間関係・人生相談"",""恋愛・人生相談"",""LGBT""]",2015/01/19 02:44,0,ベストアンサー,2,0
8292934,性同一性障害の方と付き合っているのですが...,"私は性同一性障害(MtF)の方と付き合って数年になる、
身も心も女である学生です。
最初は相手が「男性」として、
私に告白してきましたが、
付き合って1年で、「性同一性障害だ」ということをカムアウトしてきました。
見た目は普通のカップルですが、
MtFの恋人(以下「彼女」)は過去に男性しか好きになっていないそうです
なのでレズビアンである可能性は低いと思います。

その時は性同一性障害というものを甘く見ていて、
しかも相手にベタ惚れというものもあって
これからも支えていこうと思い
彼女のことを理解し
今まで付き合ってきました。
ですが最近将来のことを考えると
「本当にこの人と付き合っていて、私は幸せなのか？」と
思うようになりました。

正式に入籍できないこと、
(一度もしていませんが)性行為も行えないこと、
子どもも作れないこと
ホルモンによって精神的にも肉体的にも
不安定になるのを支えていかなくてはならないこと...etc

MtFの方と付き合うのなら、その覚悟がないといけないのはわかっています。
ですが、毎日のように愚痴を聞き、
「女である貴女(私)が羨ましい」
「変わってほしい」
「みんな楽しそうでいいな。幸せそうでいいな。みんなずるいよ。」
と言われる度に、酷く疲れるようになりました。
愚痴を言ってくれるのは信頼してくれている証拠かもしれません。
そこは嬉しいのですが、
私にももうそろそろ限界がきている気がします。

こんな生活を続けてきて、
私は(言い方が悪いかもしれませんが)一般の女性としての道を歩むことを
望むようになりました。
やっぱり、異性としてしっかり愛されたいのかもしれません。
入籍したい、子どもがほしい....など。
心にもやもやがたまっていくにつれて、
「どうしてMtFで男であることが死ぬほど嫌なのに
男性として告白してきたのだろう。私は騙されたのか？」
「嫌いになられたくないからって
どうして「一回ぐらい性行為したいよ」と私に言ってきたのだろうか」と考えるようにようになりました。

彼女を支える身としては最低のことを言っているのは承知しております。
ですが、自分を犠牲にしてまで
彼女を支える必要があるのか？と考えるようになりました。


こんなこと、自分で決めるべきだとはわかっています。
ですが、彼女を支え続け身も心もボロボロになって将来的には孤独に生きる道か
彼女を見捨て、自分の望む人生を歩むべきか、かなり迷っております。
まだ、高校生の身ですので焦る必要はないかもしれません。
ですが、じっくり考えて最終的な決断をしたいと思っています。

長くなってしまいましたが、
MtFの方との付き合いがある方(出来れば私と同じ女性)にききたいことがあります。

(1)MtＦである相手は
付き合う前に自分が「性同一性障害である」とカムアウトしてくれたか。
(2)MtFのパートナーはどのくらいの頻度で愚痴をこぼしてきたか
(3)付き合っていて辛くなった時期はなかったか
(4)どうやって別れたのか

この3つを教えてほしいです。



彼女の今の状態としては

・親にはカムアウトしたが、曖昧に言いすぎてあまり理解してもらっていない
・女の子の服を着たり、その姿で外出することは可能
・親が病院持ちでストレスをかけたくないのか
「病院に行きたい」と言えない
・将来的にはホルモンと手術を望んでいる
・男性としての生活はもう無理(過去に自傷行為や自殺未遂をしたことがある)
だそうです。

こんな質問をしていながら、
彼女のことを好きでいる自分がいます。
無茶苦茶な文章になってしまいましたが
回答よろしくお願いします。","[""OKWAVE"",""人間関係・人生相談"",""恋愛・人生相談"",""LGBT""]",2013/10/05 17:23,0,ベストアンサー,3,0
8387727,同性愛の片思い,"バイの20代男です。最初はかっこいいなーとしか思っていなかったのに、突然職場の先輩を好きになってしまいました...
先輩は同性愛にそこまで嫌悪は無さそうですが、女の子の話をよくするのでほぼストレートだと思います。

仲良くなりたいと思う反面、近づけば傷が深くなるだけだし、今後も職場を辞めるつもりはないので告白したり感づかれて気まずくなるのも嫌です...

話しかけたりするのを我慢して、ひたすら気持ちが冷めるのを待つべきか、
まずは後輩や友人として仲良くなれるように頑張るべきか悩んでいます。

片思いしているゲイ、バイの人は普段好きな人にどう接してますか？
仲良くなってから後悔することはありましたか？
お付き合いに発展したとか、ストレートの人で告白されて引いてしまったとか、実体験を聞かせてください。","[""OKWAVE"",""人間関係・人生相談"",""恋愛・人生相談"",""LGBT""]",2013/12/15 20:30,21,0,0,3
8460525,私はバイセクシュアルですか？それともレズビアン？,"私は今高校生です。女です。
自分の性的嗜好について悩んでいます。初投稿の質問でドキドキな部分もあるのですが、もし長文でも見てくださる方お願いします。

私は今まで恋愛というものをしたことがなく、母に初恋の男の子の名前を保育園の時に言っていたらしいのですがまったく記憶にもありません。

それ以降、友達が恋愛をしていたり男の子からの「あいつお前が好きって言ってたぞ」なんていうものにも(好意を寄せられて嬉しくは思いますが)特に何も思うところがなくきました。

でも高校に入ってある女の先生が数学の教科担任で私のクラスに入り、私も得意科目だったので熱心に質問したりしていました。それまではすっごく美人な若い頭の良い先生だという憧れがどんどんよく分からないのですが「いいな」と思うようになってきて、一年間の中盤ではもう特別でした。

授業は嫌ですがでも先生に会うのはすごく楽しみで、恥ずかしいんですが自分を視界に入れて貰えたり、目があう回数や秒数が長いと嬉しくて、私は先生が担当になってひくぐらいそれまで以上に勉強して成績もつねに5をキープして～、と頑張っていたので授業中に難しいところを先生に当てて貰えると単純なんですが認められたというかでうきうきでした。

私は先生の前では良い子ちゃんの優等生でいたり質問やバレンタインも渡したり、生徒として先生が『好きです』アピールはしていたので、比較的気に入られた生徒だったと思います。  

そして後半に私は検定の試験があって、それもその先生が進めてくれたものだったので受けていたのですが、その検定が難しい難易度だったのもあって沈んでいたときに、わざわざ私の所に来てくれて励ましてあなたならきっと大丈夫だよ、落ち込まないで、と頭を撫でてくれました。  

もうそれでそれを糧にして猛勉強、無事それにも受かって、でもその先生はこの一年でその学校を去ることが分かって落ち込んで～となったのですが。それからは何だか数学もやる気が無くなり成績も落ちて見事になんだかやりがいが無くなった感じです。
先生を言い訳にすることは、その人自身に失礼だと分かってはいるのですが、なんだかぼーっとしています。そして最近では悪化して宝塚の男役の方をみてポーっとしています。

長々と何だか変なことを書いてしまいすみません。

質問本題なのですが、私はレズビアンなのでしょうか？

姉にもレズビアンなの？と聞かれます。
いわく友達の女の子を可愛いと不思議なトーンで言うらしく、前に連れてきた友達も最所私の恋人だと思った、と言われました。

私にはまったくその自覚がなく、好きな男性芸能人もいるし町を歩いていてあの人かっこいいな、と思うこともあります。でも前述で書いた宝塚の男役の方をみて、の方が多い気がします。

これは私が思春期だから、それ故の思い込みや一時的なものでしょうか？
それともバイセクシュアル？
それともストレート？レズビアン？

まったく分からないし、自分の性的嗜好が分からないあやふやなままなのは凄く不安です。

でも、その先生に対する感情は今でも忘れられないけれど、それも憧れの延長線上で恋心だと勘違いしているだけでしょうか？
友達にも親にも相談出来ないしここで質問させて頂きました。

色々な意見があることは重々承知しています。気持ち悪いとか夢見てる、とか分かってはいるんですが、どうぞ宜しくお願い致します。

まとまりのない文ですみません。","[""OKWAVE"",""人間関係・人生相談"",""恋愛・人生相談"",""LGBT""]",2014/02/04 05:27,1,ベストアンサー,6,0
